season,episode,character,dialogue
5,Mortyplicity,Second Rick,Check the closets.
5,Mortyplicity,Second Rick,They've gone rogue!
5,Mortyplicity,Rick,Killer decoys!
5,Mortyplicity,Second Rick,Take out the decoys!
5,Mortyplicity,Decoy Rick,Shit! Someone put a gun in my teeth!
5,Mortyplicity,Second Beth,"Stop shooting, dad! They're us, we don't have to fight them!"
5,Mortyplicity,Second Rick,"Classic prisoner's dilemma, Beth. I'm a cool guy, I, you know, I can talk it out. But that asshole"
5,Mortyplicity,Rick,Me? You decoy piece of shit. You're the one that shot first!
5,Mortyplicity,Beth,"We can work this out, just stop trying to kill each other!"
5,Mortyplicity,Second Rick,"Sorry, decoy Beth, but this only ends one way, with one of us accepting we're a decoy."
5,Mortyplicity,Rick,"And once he knows he's a decoy, he know he won't be safe until he's killed the real Rick, along with anyone who think he's him."
5,Mortyplicity,Second Rick,"Pretty perceptive, for a decoy."
5,Mortyplicity,Rick,This is getting nowhere. Let's charge their asses on three.
5,Mortyplicity,Morty,Do we have to do this?
5,Mortyplicity,Rick,"Morty, this is gonna sound bad, but...would you trust me not to kill you?"
5,Mortyplicity,Summer,Oof.
5,Mortyplicity,Morty,"I mean, good point, but Jesus Christ."
5,Mortyplicity,Second Rick,We rush them on three. Ready?
5,Mortyplicity,Second Morty,"I don't want to kill us, Rick!"
5,Mortyplicity,Second Rick,"It's them or us, Morty. I don't trust me. Do you trust you?"
5,Mortyplicity,Second Morty,Yes?
5,Mortyplicity,Second Rick,Freak.
5,Mortyplicity,Rick,"Before you say anything, they were already killing each other."
5,Mortyplicity,Beth,"Well, you could've done something."
5,Mortyplicity,Rick,"Not sure, actually. I've heard stories about this. We're looking at a possible Asimov Cascade."
5,Mortyplicity,Jerry,"Sorry, what's happening?"
5,Mortyplicity,Summer,"I need an explainer, too."
5,Mortyplicity,Morty,"Yeah, I'm pretty much behind on this one."
5,Mortyplicity,Rick,"Car, can I get a whiteboard?  When squids started killing decoys, decoys started checking their decoys and learning that they're making decoys. That's making them seek out and run into other decoys, making them realize they're decoys, making them start to kill other decoys."
5,Mortyplicity,Summer,Say decoy again.
5,Mortyplicity,Rick,Fuck you.
5,Mortyplicity,Beth,"Well, how do we stop it?"
5,Mortyplicity,Rick,"Beth, the loop's already started. It's basically Highlander rules now.  Really? 1986? ""There can be only one?"" Shit, we gotta rent it after this. Connery plays ""the spaniard"" but does nothing about his accent."
5,Mortyplicity,Morty,"Well, what about the squids? I mean, they started this, would killing them finish it?"
5,Mortyplicity,Rick,"Might work. Alt pitch, we just terminate the rest of the decoys."
5,Mortyplicity,Beth,"Nobody's terminating anything. This is your mess, nobody else with our face and memories has to die."
5,Mortyplicity,Rick,"Beth, as much as your passion warms my cold, cold heart, this thing feels pretty far gone. Not only are the decoys liable to be anywhere, but also, we don't know how many decoys there are. You get far enough down the decoy line and shit starts to get weird. You ever make a copy of a copy?"
5,Mortyplicity,Beth,You're helping us fix this. We're taking out the squids.
5,Mortyplicity,Jerry,"I say we split up! Some of us take down squids, while the rest of us"
5,Mortyplicity,Rick,Engage in B stories we'll have to track simultaneously? No thank you! We stick together till this is all wrapped up.
5,Mortyplicity,Summer,"I dunno, the squids seem pretty good at taking out Smith families."
5,Mortyplicity,Rick,"Well, this'll sound weird, but I think I have a pitch for that."
5,Mortyplicity,Summer,This costume smells like ass!
5,Mortyplicity,Rick,"God, there's no pleasing you!"
5,Mortyplicity,Morty,"It's really bad, Rick."
5,Mortyplicity,Summer,Did you let a gym coach break it in?
5,Mortyplicity,Jerry,Why are we wearing these?
5,Mortyplicity,Rick,"Because we'll fit in and avoid detection as we take out all the squids. Might also help us anonymously take out excess decoys, if we have to."
5,Mortyplicity,Beth,Which we won't.
5,Mortyplicity,Summer,Unless we're decoys. He's starting to wonder! I knew it. I knew we didn't seem like Colorado people.
5,Mortyplicity,Beth,"Oh my god! You are, aren't you? You're worried you might be fake!"
5,Mortyplicity,Rick,"Sure, Beth. Try to love this more."
5,Mortyplicity,Beth,Just glad you have to walk a mile in someone else's squid costumes.
5,Mortyplicity,Morty,"There's one.  Hey, what're they mad at you for, anyway?"
5,Mortyplicity,Rick,"Well, we're talking about me. It could be anything. Maybe jealous of my penis size, I had sex with their queen, my dick's too big, the list goes on and on."
5,Mortyplicity,Rick,"Alright, hey, one down! Probably, what, forty more to go? Forty-five? Should be pretty easy, unless killing them brings in a bigger bad or some kind of horrible mothership. Okay, let's loot their ship, find their weaknesses, be done by sundown."
5,Mortyplicity,Rick,Huh.
5,Mortyplicity,Morty,"Wait, but if the squids are decoys and we dressed as squids..."
5,Mortyplicity,Summer,"Well, I found their weakness. They don't fucking listen to me!"
5,Mortyplicity,Rick,"Honestly, probably for the best."
5,Mortyplicity,Rick,"Man, I'm good."
5,Mortyplicity,Beth,Dad!
5,Mortyplicity,Rick,"Oh, shit. One of mine."
5,Mortyplicity,Morty,Where are we going?
5,Mortyplicity,Rick,"Off grid, Morty. We're gonna live in the woods, like libertarians. We'll hunt rabbits and trade with, like, little pieces of gold bar that we cut off with a knife."
5,Mortyplicity,Summer,That licks.
5,Mortyplicity,Rick,"We might be decoys, Summer. Everything about this licks."
5,Mortyplicity,Beth,"Oh, maybe now you'll empathize with the decoys you're killing!"
5,Mortyplicity,Rick,"Wait, shhh. It's too quiet."
5,Mortyplicity,Summer,You skipped quiet.
5,Mortyplicity,Rick,I didn't skip shit. It's obviously quiet if it's too quiet.
5,Mortyplicity,Summer,"Yeah, but you're supposed to say"
5,Mortyplicity,Rick,"You know what, Summer, now it's not quiet enough!"
5,Mortyplicity,Morty,Where are we? Where's Rick?
5,Mortyplicity,Scarecrow Rick,"He's right here, Morty!  Oh, are we not happy to see grandpa? Does he look...different?"
5,Mortyplicity,Jerry,"Oh, god!"
5,Mortyplicity,Morty,"Ugh, it stinks!"
5,Mortyplicity,Scarecrow Rick,"Yes, recoil at the craftsmanship. I could tell I was a fake from the day I was born. Unlike you. Unlike them."
5,Mortyplicity,Scarecrow Rick,"You see, Ricks, they get lazy. There's always a shitty decoy towards the end. But those decoys made decoys too, and got lazy themselves. And far enough down the line...there be monsters."
5,Mortyplicity,Summer,"Ugh, we get it, you're ugly and mad about it."
5,Mortyplicity,Jerry,Rick!
5,Mortyplicity,Summer,Grandpa!
5,Mortyplicity,Rick,Kill me... if I ever get this arch.
5,Mortyplicity,Scarecrow Rick,"Hush, little decoy. Can't kill you yet. The skin needs to be fresh."
5,Mortyplicity,Beth,You know what? You're a monster.
5,Mortyplicity,Scarecrow Rick,"I'm your father! At least, I can look more like him once I harvest all this yummy skin."
5,Mortyplicity,Rick,This guy's really into skin.
5,Mortyplicity,Scarecrow Rick,It's not all for me. A Rick provides for his family.
5,Mortyplicity,Scarecrow Beth,"Will I beautiful again, daddy?"
5,Mortyplicity,Scarecrow Rick,"Soon, baby. Beautiful again soon."
5,Mortyplicity,Scarecrow Rick,What the
5,Mortyplicity,Glockenspiel Rick,Help the others!
5,Mortyplicity,Beth,Why are you helping us?
5,Mortyplicity,Glockenspiel Rick,Because we're all in this together. Come on! There's a place we can go!
5,Mortyplicity,Glockenspiel Jerry,"Hey, who needs all this war stuff? I found a can of varnish. This is a ticket to the world beyond the river!"
5,Mortyplicity,Glockenspiel Summer,Who wants that? I crave glorious death in decoy battle!
5,Mortyplicity,Glockenspiel Morty,"Also, y'know, depending on the varnish, might look like blackface."
5,Mortyplicity,Glockenspiel Jerry,Excuse me for wanting to live.
5,Mortyplicity,Glockenspiel Beth,"Brothers and sisters, welcome to the cause. To our cause. We are no longer Ricks and Mortys, Beths and Jerrys, or also Summers."
5,Mortyplicity,Decoy Summer,Whatever.
5,Mortyplicity,Decoy Summer,Asshole!
5,Mortyplicity,Glockenspiel Beth,"We are decoys. Brought into the world by an unloving god, and drive to destroy ourselves by the uncertainty he creates!"
5,Mortyplicity,Decoy Rick,I don't know if that's accurate.
5,Mortyplicity,Decoy Rick,Sounds extreme.
5,Mortyplicity,Glockenspiel Beth,But that violence ends today!
5,Mortyplicity,Decoy Jerry,What about the squids?
5,Mortyplicity,Decoy Beth,The squids are decoys!
5,Mortyplicity,Decoy Summer,There were no squids!
5,Mortyplicity,Other Decoy Summer,The squids are decoys who realized they're decoys and wanted to kill the other decoys.
5,Mortyplicity,Other Decoy Jerry,"Yeah, it is a lot."
5,Mortyplicity,Glockenspiel Beth,We cannot let confusion divide us!
5,Mortyplicity,Decoy Morty,"Squids! Squids, of course, being shorthand for killer decoys!"
5,Mortyplicity,Glockenspiel Rick,"Inner sanctum, the escape tunnel!"
5,Mortyplicity,Glockenspiel Jerry,"I'm sorry, I didn't ask for this! I just wanna live! But there's only so much varnish! I'm sorry, I'm sorry!"
5,Mortyplicity,Beth,How long before the other decoys find us?
5,Mortyplicity,Rick,Sooner or later. Can't really run from it. Any place we'd think to hide is a place they'd think to look. It's Rule 34 of an Asimov Cascade.
5,Mortyplicity,Beth,I'm just glad we're living to the fullest with the time we have left.
5,Mortyplicity,Summer,"Well, peeing in the ocean was my bucket list item. Who's next?"
5,Mortyplicity,Rick,Jerry? Bucket list?
5,Mortyplicity,Jerry,I'd like to attend a game at every major league ballpark.
5,Mortyplicity,Rick,Nope! Morty?
5,Mortyplicity,Morty,I wanna ask a girl out at my weird New Mexico school.
5,Mortyplicity,Rick,"Shit. Sorry, buddy. Sounds like it would've been real heartwarming."
5,Mortyplicity,Morty,They looked happy. Did we have to kill them?
5,Mortyplicity,Beth,"Well, maybe their Rick came to grips with his bullshit!"
5,Mortyplicity,Rick,"You're so mean today! I'm your dad, you like having me around!"
5,Mortyplicity,Beth,You keep putting us in danger!
5,Mortyplicity,Rick,"Whatever. This'll take forever, mind if I do something drastic?"
5,Mortyplicity,Rick,"House, I need something quick. Can you whip up a Star Fox boss season four callback? Make it flashy?"
5,Mortyplicity,House,"You got it, babe."
5,Mortyplicity,Rick,"Let's go, you little bitch.  It's showtime.  Get centered."
5,Mortyplicity,Rick,"What up, you decoy motherfuckers? Come on down to Rick's house of squids, where I'm serving your ass on a platter!  I know what you're thinking: ""Fuck, a beacon! That's a great idea! He's got home turf,  a tacit psychological advantage, and absolutely pendulous balls!""  And now you're thinking ""shit, that's totally what the rick-est Rick would do! I might actually be fake!  I pretended I didn't care if I was, but I totally did! Now the only way to prove I'm real and not him is to ice his expository ass.""  Yup. So let's do it. Come get some. What? No, Morty, I'm gonna loop it. Why is it"
5,Mortyplicity,Steve,"Sir, there seems to be a confluence of Rick Sanchezes killing each other over the American Southwest."
5,Mortyplicity,The President,"Sounds exhausting. How many of those states voted for me, anyway?"
5,Mortyplicity,Steve,"Mr. President, I think the point of the electoral collage is"
5,Mortyplicity,The President,"To preserve slavery? That's right, Steve. I have the internet too. Now take your white ass to the kitchenette and bring me a Diet Coke."
5,Mortyplicity,Rick,"Little out of character to say this right now, but you guys look really cool."
5,Mortyplicity,Morty,"We might be decoys, huh."
5,Mortyplicity,Rick,One way to find out.
5,Mortyplicity,Second Rick,"Looks like it's calming down. You wanna get in one more ""I told you so"" about synthetic life or whatever this week's theme is?"
5,Mortyplicity,Second Beth,"Oh, fuck you."
5,Mortyplicity,Second Rick,Whoa.
5,Mortyplicity,Second Beth,"No, you don't get to be annoyed with this! You treat life and family as so burdensome, and yet you created an ocean of us because you're terrified of losing either!"
5,Mortyplicity,Second Rick,Shit.
5,Mortyplicity,Second Beth,Yeah.
5,Mortyplicity,Second Rick,"Look, Beth, I might not be the real Rick. But even if I'm not, he made me, or the me that made me. Which means somewhere inside of him is a version of Rick capable of hearing that. A version of Rick who's sorry. I'm sorry about the clone thing, too. I love you."
5,Mortyplicity,Second Beth,"Thanks, dad.I love you, too. You really think we're decoys?"
5,Mortyplicity,Second Rick,"Eh. Who cares? We'll be the last ones left. Lucky that one did the beacon, this was gonna take weeks.  Alright, let's mop up."
5,Mortyplicity,Second Beth,Finally.
5,Mortyplicity,Second Rick,"Dressing as decoys too cute to murder. You know, I'm not sure it helped, but I'm glad we tried it."
5,Mortyplicity,Second Morty,We're losing the costumes?
5,Mortyplicity,Second Summer,"Thank god, this decoy outfit smells like ass."
5,Mortyplicity,Second Rick,"Fuck you, Summer."
5,Mortyplicity,Second Rick,"Shit, that guy's awesome. Okay, listen, he might actually be the real Rick. But whatever happens"
5,Mortyplicity,Summer,Wait! We don't have to do this. We're both Summers. Shouldn't we at least try molly before we die?
5,Mortyplicity,Second Summer,"You know what, yeah. Fuck this noise."
5,Mortyplicity,Second Summer,"Wait, I don't know who to shoot."
5,Mortyplicity,Both Mortys,Summer!
5,Mortyplicity,Second Summer,"I can't deal with this. I had to kill myself. You have too, to."
5,Mortyplicity,Both Mortys,Summer!
5,Mortyplicity,Rick,"Fuck you, I'm real! I'm the smartest man in the universe!"
5,Mortyplicity,Second Rick,Probably not even wrong. But that's just it. I'm not a man. I'm God!
5,Mortyplicity,Second Rick,You're just made in my image.
5,Mortyplicity,Rick,Fuck you.
5,Mortyplicity,Second Rick,"You the, uh, Summer I came with?"
5,Mortyplicity,Second Summer,Probably.
5,Mortyplicity,Second Rick,Good enough. Morty?
5,Mortyplicity,Morty,Yeah.
5,Mortyplicity,Beth,"I'm here, too."
5,Mortyplicity,Second Rick,"Holy shit, that was insane! I love you guys, I've totally changed!"
5,Mortyplicity,Second Rick,"Oh, fuck."
5,Mortyplicity,Mr. Always Wants To Be Hunted,You shoulda hunted me.
5,Mortyplicity,Second Rick,"What? Whowere you significant? Like, did we tee you up? You want to be hunted? God, I have so many questions. Why? What happens if"
5,Mortyplicity,Mr. Always Wants To Be Hunted,Somebody hunt me!
5,Mortyplicity,Rick,"Pretty cool adventure, huh? Big, long road trip adventure through space? Even ran into Space Beth. Maybe that'll happen more often!"
5,Mortyplicity,Space Beth,Let's not overdo it.
5,Mortyplicity,Rick,"Oh, shit. Looks like someone killed the decoy family."
5,Mortyplicity,Beth,Decoy family?
5,Mortyplicity,Space Beth,Decoy what now?
5,Mortyplicity,Glockenspiel Jerry,Hello?
5,Mortyplicity,Glockenspiel Jerry,"Oh, oh my god! Oh my god!"
5,Mortyplicity,Glockenspiel Jerry,"No! No, no no, no no no no no!"
5,Mortyplicity,Glockenspiel Jerry,Nooooo!
5,Mortyplicity,Glockenspiel Jerry,"Oh god. Yes, yes, sweet death."
5,Mortyplicity,Glockenspiel Jerry,"Why am I still alive? Oh, god. Is there anything left? Hello?"
5,Mortyplicity,Woodpecker,What is it?
5,Mortyplicity,Dolphin,A relic...from a kinder past.
5,Mortyplicity,Glockenspiel Jerry,"Wait, cowboys?"
5,Mortyplicity,Glockenspiel Jerry,Christianity again ?After cowboys? You went all the way back around?!
5,Mortyplicity,Glockenspiel Jerry,"Oh god, why can't I die? This is the worst thing that's ever happened to anyone!"
5,Rick & Morty's Thanksploitation Spectacular,Morty,Are we - are we gonna put it back when we're done with it?
5,Rick & Morty's Thanksploitation Spectacular,Rick,"Why? The only thing of value on it is the secret treasure map. The rest is just instructions for running a country, and I'm pretty sure they're online."
5,Rick & Morty's Thanksploitation Spectacular,Morty,It just feels a little wrong -
5,Rick & Morty's Thanksploitation Spectacular,Rick,"Morty, are you gonna be a fucking American nerd or are you gonna be cool and steal the constitution with Grandpa? Here, hold this while I crack the hermetic seal."
5,Rick & Morty's Thanksploitation Spectacular,Morty,W-Why not just use this again?
5,Rick & Morty's Thanksploitation Spectacular,Rick,Morty! You just destroyed the map and activated the giant assassin hidden in the Statue of Liberty!
5,Rick & Morty's Thanksploitation Spectacular,Morty,"I'm sorry - W-wait, what?"
5,Rick & Morty's Thanksploitation Spectacular,Rick,"It was a Trojan horse, Morty. Never trust the French. Alright, fun's fun, but now the federal government's gonna be pissed again. Way to go. And on America's birthday or whatever the fuck Thanksgiving is."
5,Rick & Morty's Thanksploitation Spectacular,Soldier,Rick and Morty! You are under arrest and surrounded by an anti-portal shimmer! Come out with your hands up!
5,Rick & Morty's Thanksploitation Spectacular,Jerry,"Well, happy Thanksgiving to me. Can't wait to see what a ""shimmer"" does to my prostate."
5,Rick & Morty's Thanksploitation Spectacular,Beth,"Dad, can you just end whatever this is -"
5,Rick & Morty's Thanksploitation Spectacular,Rick,"I understand you're upset Mr. President. It's honestly all Morty's fault. But in the meantime, you really want to keep your army of pointlessly camouflaged Eagle Scouts off my lawn."
5,Rick & Morty's Thanksploitation Spectacular,The President,Don't tell me what I want you anti-American piece of shit! You terrorist!
5,Rick & Morty's Thanksploitation Spectacular,Rick,"You know, you use that word so much it's lost all meaning, Mr. P. It's like, at this point, what's a terrorist? It's a guy you don't like. Big deal."
5,Rick & Morty's Thanksploitation Spectacular,Rick,Told you to stand down. You just lost two soldiers over here. Good men. Might be time to look at the terrorist in the mirror.
5,Rick & Morty's Thanksploitation Spectacular,The President,"You want a war?! I'll put your outer-space ass in a goddamn Phantom Zone with a bar of kryptonite soap around your neck. You're done, Sanchez! You hear me?"
5,Rick & Morty's Thanksploitation Spectacular,Rick,Oof. He's really pissed this time.
5,Rick & Morty's Thanksploitation Spectacular,Summer,Why don't you guys just fuck and get it over with.
5,Rick & Morty's Thanksploitation Spectacular,Rick,"Okay, well thank you, Summer, but I think I've got a better option."
5,Rick & Morty's Thanksploitation Spectacular,Beth,"Dad, no."
5,Rick & Morty's Thanksploitation Spectacular,Rick,"Ehh, hands are tied, sweetie. I have to turn myself into a turkey and trick the President into giving me a Presidential turkey pardon."
5,Rick & Morty's Thanksploitation Spectacular,Jerry,Again? How many times have you done this?
5,Rick & Morty's Thanksploitation Spectacular,Rick,"I don't know, Jerry, how many years have I lived here? Careful how you answer that."
5,Rick & Morty's Thanksploitation Spectacular,Morty,"Geez, Rick, y'know, y-you've done this a lot. Don't you think the President might see it coming this time?"
5,Rick & Morty's Thanksploitation Spectacular,Rick,"He probably will, Morty. That's all part of the dance. In the past, I've inserted myself into the potential turkey pardonee population by brainwashing the presidential turkey wrangler prior to the ceremony."
5,Rick & Morty's Thanksploitation Spectacular,The President,"But this time, the turkey wrangler's been euthanized and the turkeys will be transported by armored military vehicles."
5,Rick & Morty's Thanksploitation Spectacular,Rick,Vehicles manufactured by ghost corporations that I control.
5,Rick & Morty's Thanksploitation Spectacular,The President,Which we have audited.
5,Rick & Morty's Thanksploitation Spectacular,Rick,Allowing me access to...
5,Rick & Morty's Thanksploitation Spectacular,The President,Central computer...
5,Rick & Morty's Thanksploitation Spectacular,Rick,To track the...
5,Rick & Morty's Thanksploitation Spectacular,The President,"Real armored transports, which he can never..."
5,Rick & Morty's Thanksploitation Spectacular,Rick,Totally track and sneak aboard.
5,Rick & Morty's Thanksploitation Spectacular,The President,"And even if he does, he'll be on a truck full of turkeys and fully armed marines."
5,Rick & Morty's Thanksploitation Spectacular,Rick,Who won't recognize me because the human eye is inherently face blind to turkeys.
5,Rick & Morty's Thanksploitation Spectacular,The President,"Fortunately, those marines won't have human eyes. They'll have turkey eyes."
5,Rick & Morty's Thanksploitation Spectacular,Dwayne,"Jesus ever-loving Christ, why don't you two just fuck and get it over with?"
5,Rick & Morty's Thanksploitation Spectacular,The President,"Careful, Dwayne. You're only Vice President because I need 10% of the white vote."
5,Rick & Morty's Thanksploitation Spectacular,Dwayne,"There's a giant French assassin attacking New York, and you're using the war room to measure dicks with your alcoholic sci-fi boyfriend?"
5,Rick & Morty's Thanksploitation Spectacular,The President,"Rick Sanchez is more dangerous than some steam-powered French bitch, and New York can handle its own global emergencies. General? Initiate Operation Deep Gobble."
5,Rick & Morty's Thanksploitation Spectacular,Mary Lou,"Coop, not on Thanksgiving."
5,Rick & Morty's Thanksploitation Spectacular,Coop,"It's what I trained for, Mary Lou."
5,Rick & Morty's Thanksploitation Spectacular,Mary Lou,It ain't our fight.
5,Rick & Morty's Thanksploitation Spectacular,Coop,Baby. That little race car driver you got bakin' in your belly. What world would you want him rearin' up in? One where some... spiky-haired Doctor Who in a lab coat can change the color of the sky? Or a world where he can fill his pickup with hot dogs and drive it to a jukebox full of our demographic's current favorite music?
5,Rick & Morty's Thanksploitation Spectacular,Mary Lou,"Obviously the latter, but --"
5,Rick & Morty's Thanksploitation Spectacular,Coop,"Well, that world, Mary Lou, the one with those meals, vehicles and songs people in this 30-mile area prefer... that world needs a few good men. In a secret Pentagon lab. Turning into turkeys."
5,Rick & Morty's Thanksploitation Spectacular,Mary Lou,"You come back without feathers, Coop."
5,Rick & Morty's Thanksploitation Spectacular,Marvin,"God, I love this country."
5,Rick & Morty's Thanksploitation Spectacular,General,These pills contain tracking chips that identify each of you as individuals. That will be important later.
5,Rick & Morty's Thanksploitation Spectacular,Turkeyfied Marine 1,"Alright, boys, search every bird. If Sanchez is here, I wanna hear you gobblin'."
5,Rick & Morty's Thanksploitation Spectacular,Turkeyfied Marine 2,"Let me look at you, scum. get outta here, you wobbleneck."
5,Rick & Morty's Thanksploitation Spectacular,Turkeyfied Marine 3,"Sarge, this -- this ain't like the simulation, man. I don't like it."
5,Rick & Morty's Thanksploitation Spectacular,Turkeyfied Marine 1,"Keep it together, Martinez. Eyes are on the ground, sir. No sign of Einstein."
5,Rick & Morty's Thanksploitation Spectacular,Mr President,"Stay frosty, gentlemen. I want this pardoning pipeline airtight."
5,Rick & Morty's Thanksploitation Spectacular,Soldier,Sir! We have hacked the garage door. We are in. Eyes on the bogey.
5,Rick & Morty's Thanksploitation Spectacular,Mr President,Or you've got eyes on a robot.
5,Rick & Morty's Thanksploitation Spectacular,Soldier,"All due respect, sir, I know flesh when I see it!"
5,Rick & Morty's Thanksploitation Spectacular,Turkeyfied Rick,"Those flesh-covered  robots should buy us some time. The pardonable turkeys should be on that truck. Ship, go stealth."
5,Rick & Morty's Thanksploitation Spectacular,Turkeyfied Marine 1,"Rodriguez, Fincher. Get eyes on that."
5,Rick & Morty's Thanksploitation Spectacular,Turkeyfied Rick,Huh. Turkey Marines. The President came to play. Jam those two radios.
5,Rick & Morty's Thanksploitation Spectacular,Ship,Confirmed.
5,Rick & Morty's Thanksploitation Spectacular,Turkeyfied Marine 1,"Fincher, Rodriguez, come in!"
5,Rick & Morty's Thanksploitation Spectacular,Turkeyfied Rick,"Copy, copy, tango, all good. Just a couple of branches on the roof."
5,Rick & Morty's Thanksploitation Spectacular,Turkeyfied Marine 1,Don't ever turn your radio off again.
5,Rick & Morty's Thanksploitation Spectacular,Flesh Rick/Morty,We will not/never surrender.
5,Rick & Morty's Thanksploitation Spectacular,General,Oh yeah? Bring in the David Blaine box.
5,Rick & Morty's Thanksploitation Spectacular,Summer,"Damn, is that a David Blaine box?"
5,Rick & Morty's Thanksploitation Spectacular,Jerry,I told you we should have just gone to my parents' house.
5,Rick & Morty's Thanksploitation Spectacular,Beth,"No, you didn't."
5,Rick & Morty's Thanksploitation Spectacular,Jerry,"Well, I didn't say it out loud, but it should be well known by now that I'd always rather be there."
5,Rick & Morty's Thanksploitation Spectacular,Flesh Rick,"Oh, God, oh no!"
5,Rick & Morty's Thanksploitation Spectacular,Flesh Morty,"Aw, geez, Rick!"
5,Rick & Morty's Thanksploitation Spectacular,General,"Sir, we've got Rick and Morty inside the box!"
5,Rick & Morty's Thanksploitation Spectacular,The President,Then that confirms it.
5,Rick & Morty's Thanksploitation Spectacular,General,Sir?
5,Rick & Morty's Thanksploitation Spectacular,The President,No David Blaine box can hold Rick Sanchez. Scan the turkey truck!
5,Rick & Morty's Thanksploitation Spectacular,Marine,Huh. That's weird. ID chips for Fincher and Rodriguez are glitching.
5,Rick & Morty's Thanksploitation Spectacular,The President,Sanchez... I'll deal with this bastard myself.
5,Rick & Morty's Thanksploitation Spectacular,General,"Sir, don't be a cowboy. You can't get re-elected dead."
5,Rick & Morty's Thanksploitation Spectacular,Scientist,"System is calibrated, sir. That pill contains a tracking chip that will identify --"
5,Rick & Morty's Thanksploitation Spectacular,The President,"I know, it'll be important later! Do it."
5,Rickmurai Jack,Alien Woman,It's the Crow Man!
5,Rickmurai Jack,Owl #1,Give it a second. Maybe he's taking it out to surrender.
5,Rickmurai Jack,Alien Man,He's anti-heroic. Run!
5,Rickmurai Jack,Owl #2,I don't understand!
5,Rickmurai Jack,Owl #3,He's only one man!
5,Rickmurai Jack,Rick,With the power of a thousand crows.
5,Rickmurai Jack,Owl #3,Good luck.
5,Rickmurai Jack,Owl #2,"Crows and owls have always been at war, but why do you care?! What's the point?"
5,Rickmurai Jack,Rick,Here's two.
5,Rickmurai Jack,Morty,"Haha, yeah, cool."
5,Rickmurai Jack,Rick,Morty?
5,Rickmurai Jack,Morty,"H-hey man. G-good to see you.  Y-you're like, looking like, into crows. Still."
5,Rickmurai Jack,Rick,"Oh, uh, Two Crows, you remember Morty. Morty, Two Crows. It's good to see you, but give me more of a heads-up."
5,Rickmurai Jack,Morty,Oh well I-I was just in the neighborhood. I-it wasn't like
5,Rickmurai Jack,Rick,It's just that the battle for crows is kinda never-ending.
5,Rickmurai Jack,Morty,"Huh. Right. A little pointless then, right? That came out wrong. S-sounded judgey."
5,Rickmurai Jack,Crow Horse,Crow Horse. Crow Horse. Crow Horse.
5,Rickmurai Jack,Morty,Okay. It looks like it looks like they're leading you to a thing.
5,Rickmurai Jack,Rick,"Take care, Morty."
5,Rickmurai Jack,Morty,"You-you too. U-uh I'm doing good, by the way. Oh, my dad was gonna eat that yogurt you left in the fridge, but I-I told him"
5,Rickmurai Jack,Rick,"Ahem. I'm lookin' for Crowscare. The scarecrow? The evil scarecrow. Come on, whoever gives him up first lives."
5,Rickmurai Jack,Rick,"Fine, I can kill an extra asshole. Helps me get my steps in."
5,Rickmurai Jack,Morty,Rick!
5,Rickmurai Jack,Rick,Morty?
5,Rickmurai Jack,Pussifer,Wood 
5,Rickmurai Jack,Rick,"Uh, Morty. Why are you now like forty?"
5,Rickmurai Jack,Morty,"Th-that's how long it's been, Rick."
5,Rickmurai Jack,Rick,"Oh. Um, I guess we can have a drink together then."
5,Rickmurai Jack,Morty,Do you have a rum and Coke?
5,Rickmurai Jack,Waiter,"What are you, twenty?"
5,Rickmurai Jack,Morty,Oh-ho-ho. Bless your heart.
5,Rickmurai Jack,Rick,"Time be goin' by, don't she?"
5,Rickmurai Jack,Morty,That's your reaction to finding out you wasted your entire life?
5,Rickmurai Jack,Rick,I feel okay.
5,Rickmurai Jack,Morty,"Well-well, what about me?"
5,Rickmurai Jack,Rick,"Woah. Excuse us boys, you don't wanna be here for this."
5,Rickmurai Jack,Morty,"I thought if I gave you enough space, you'd outgrow this phase."
5,Rickmurai Jack,Waiter,"Here's your drink, poser."
5,Rickmurai Jack,Morty,"Dad got sick, you know. Stage Four. Heh, you woulda loved it. Summer's a nurse. Well, pretty much a nurse. Sh-she married a junkie. Rick, come home. While we still got a little time."
5,Rickmurai Jack,Rick,"Morty, what we had wasn't healthy."
5,Rickmurai Jack,Morty,And this is? Y-y-you had a thousand adventures with these crows. When are you gonna kill their big bad?
5,Rickmurai Jack,Rick,"First off, the ""will-they kill-they"" is everything to my guys. And second, fuck you for trying to undermine my happiness."
5,Rickmurai Jack,Morty,This may be the last time you lay eyes on me!
5,Rickmurai Jack,Rick,"I hope that's not true, Morty. Because you look like sh--shit, and this is not how I wanna remember you."
5,Rickmurai Jack,Crowscare,"Now that I have his two crows, nothing will stop me from eliminating Crow Rick!"
5,Rickmurai Jack,Crowscare,"Don't defend him to me, I don't even get what you see in him."
5,Rickmurai Jack,Crowscare,"You're right, we should be enjoying the time we have together."
5,Rickmurai Jack,Crowscare,"Crow Rick! Oh, I know what this must look like but"
5,Rickmurai Jack,Rick,Looks like my arch-nemesis Crow Scare and my sidekicks planning adventures together.
5,Rickmurai Jack,Crowscare,You are hardly the victim here. I was adventuring with these two crows before you ever came along.
5,Rickmurai Jack,Rick,"What do you mean, ""using me as a rebound""?"
